tampered,tampered_path,category,ground_truth,ground_truth_path,host,splice_source
Sp_D_NRN_A_ani0046_cha0075_0436.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_ani0046_cha0075_0436.jpg,splicing,Sp_D_NRN_A_ani0046_cha0075_0436_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_ani0046_cha0075_0436_gt.png,Au_ani_0046.jpg,Au_cha_0075.jpg
Sp_D_NNN_A_txt0037_txt0017_0138.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0037_txt0017_0138.jpg,splicing,Sp_D_NNN_A_txt0037_txt0017_0138_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0037_txt0017_0138_gt.png,Au_txt_0037.jpg,Au_txt_0017.jpg
Sp_D_NRN_A_art0074_art0010_0455.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_art0074_art0010_0455.jpg,splicing,Sp_D_NRN_A_art0074_art0010_0455_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_art0074_art0010_0455_gt.png,Au_art_0074.jpg,Au_art_0010.jpg
Sp_D_NND_A_pla0058_ani0082_0592.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_pla0058_ani0082_0592.jpg,splicing,Sp_D_NND_A_pla0058_ani0082_0592_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_pla0058_ani0082_0592_gt.png,Au_pla_0058.jpg,Au_ani_0082.jpg
Sp_D_CRN_A_arc0009_ani0048_0375.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_arc0009_ani0048_0375.jpg,splicing,Sp_D_CRN_A_arc0009_ani0048_0375_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_arc0009_ani0048_0375_gt.png,Au_arc_0009.jpg,Au_ani_0048.jpg
Sp_D_NND_A_nat0022_ani0063_0188.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_nat0022_ani0063_0188.jpg,splicing,Sp_D_NND_A_nat0022_ani0063_0188_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_nat0022_ani0063_0188_gt.png,Au_nat_0022.jpg,Au_ani_0063.jpg
Sp_D_NNN_A_txt0074_txt0015_0155.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0074_txt0015_0155.jpg,splicing,Sp_D_NNN_A_txt0074_txt0015_0155_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0074_txt0015_0155_gt.png,Au_txt_0074.jpg,Au_txt_0015.jpg
Sp_D_NNN_A_arc0075_cha0055_0295.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_arc0075_cha0055_0295.jpg,splicing,Sp_D_NNN_A_arc0075_cha0055_0295_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_arc0075_cha0055_0295_gt.png,Au_arc_0075.jpg,Au_cha_0055.jpg
Sp_D_NNN_A_txt0033_txt0025_0135.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0033_txt0025_0135.jpg,splicing,Sp_D_NNN_A_txt0033_txt0025_0135_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0033_txt0025_0135_gt.png,Au_txt_0033.jpg,Au_txt_0025.jpg
Sp_D_CRN_A_pla0002_pla0076_0280.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_pla0002_pla0076_0280.jpg,splicing,Sp_D_CRN_A_pla0002_pla0076_0280_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_pla0002_pla0076_0280_gt.png,Au_pla_0002.jpg,Au_pla_0076.jpg
Sp_D_NNN_A_art0033_cha0095_0296.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_art0033_cha0095_0296.jpg,splicing,Sp_D_NNN_A_art0033_cha0095_0296_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_art0033_cha0095_0296_gt.png,Au_art_0033.jpg,Au_cha_0095.jpg
Sp_D_NRN_A_arc0070_cha0030_0492.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_arc0070_cha0030_0492.jpg,splicing,Sp_D_NRN_A_arc0070_cha0030_0492_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_arc0070_cha0030_0492_gt.png,Au_arc_0070.jpg,Au_cha_0030.jpg
Sp_D_NRN_A_cha0017_cha0006_0485.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0017_cha0006_0485.jpg,splicing,Sp_D_NRN_A_cha0017_cha0006_0485_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0017_cha0006_0485_gt.png,Au_cha_0017.jpg,Au_cha_0006.jpg
Sp_D_CRN_A_nat0093_art0037_0388.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_nat0093_art0037_0388.jpg,splicing,Sp_D_CRN_A_nat0093_art0037_0388_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_nat0093_art0037_0388_gt.png,Au_nat_0093.jpg,Au_art_0037.jpg
Sp_D_NRN_A_cha0068_cha0067_0517.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0068_cha0067_0517.jpg,splicing,Sp_D_NRN_A_cha0068_cha0067_0517_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0068_cha0067_0517_gt.png,Au_cha_0068.jpg,Au_cha_0067.jpg
Sp_D_NRN_A_cha0063_art0029_0461.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0063_art0029_0461.jpg,splicing,Sp_D_NRN_A_cha0063_art0029_0461_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0063_art0029_0461_gt.png,Au_cha_0063.jpg,Au_art_0029.jpg
Sp_D_NRN_A_sec0046_cha0072_0544.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_sec0046_cha0072_0544.jpg,splicing,Sp_D_NRN_A_sec0046_cha0072_0544_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_sec0046_cha0072_0544_gt.png,Au_sec_0046.jpg,Au_cha_0072.jpg
Sp_D_NRN_A_cha0037_cha0043_0513.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0037_cha0043_0513.jpg,splicing,Sp_D_NRN_A_cha0037_cha0043_0513_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0037_cha0043_0513_gt.png,Au_cha_0037.jpg,Au_cha_0043.jpg
Sp_D_NNN_A_nat0036_nat0034_0323.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_nat0036_nat0034_0323.jpg,splicing,Sp_D_NNN_A_nat0036_nat0034_0323_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_nat0036_nat0034_0323_gt.png,Au_nat_0036.jpg,Au_nat_0034.jpg
Sp_D_NND_A_nat0031_nat0096_0610.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_nat0031_nat0096_0610.jpg,splicing,Sp_D_NND_A_nat0031_nat0096_0610_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_nat0031_nat0096_0610_gt.png,Au_nat_0031.jpg,Au_nat_0096.jpg
Sp_D_CNN_A_art0024_ani0032_0268.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CNN_A_art0024_ani0032_0268.jpg,splicing,Sp_D_CNN_A_art0024_ani0032_0268_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CNN_A_art0024_ani0032_0268_gt.png,Au_art_0024.jpg,Au_ani_0032.jpg
Sp_D_CRN_A_cha0077_pla0022_0382.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_cha0077_pla0022_0382.jpg,splicing,Sp_D_CRN_A_cha0077_pla0022_0382_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_cha0077_pla0022_0382_gt.png,Au_cha_0077.jpg,Au_pla_0022.jpg
Sp_D_NNN_A_arc0043_arc0044_0105.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_arc0043_arc0044_0105.jpg,splicing,Sp_D_NNN_A_arc0043_arc0044_0105_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_arc0043_arc0044_0105_gt.png,Au_arc_0043.jpg,Au_arc_0044.jpg
Sp_D_NNN_A_txt0100_txt0070_0170.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0100_txt0070_0170.jpg,splicing,Sp_D_NNN_A_txt0100_txt0070_0170_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0100_txt0070_0170_gt.png,Au_txt_0100.jpg,Au_txt_0070.jpg
Sp_D_NND_A_arc0011_art0062_0598.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_arc0011_art0062_0598.jpg,splicing,Sp_D_NND_A_arc0011_art0062_0598_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_arc0011_art0062_0598_gt.png,Au_arc_0011.jpg,Au_art_0062.jpg
Sp_D_NRN_A_art0071_art0029_0478.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_art0071_art0029_0478.jpg,splicing,Sp_D_NRN_A_art0071_art0029_0478_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_art0071_art0029_0478_gt.png,Au_art_0071.jpg,Au_art_0029.jpg
Sp_D_NRN_A_arc0059_arc0073_0240.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_arc0059_arc0073_0240.jpg,splicing,Sp_D_NRN_A_arc0059_arc0073_0240_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_arc0059_arc0073_0240_gt.png,Au_arc_0059.jpg,Au_arc_0073.jpg
Sp_D_NND_A_cha0066_cha0071_0603.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_cha0066_cha0071_0603.jpg,splicing,Sp_D_NND_A_cha0066_cha0071_0603_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_cha0066_cha0071_0603_gt.png,Au_cha_0066.jpg,Au_cha_0071.jpg
Sp_D_NNN_A_txt0040_txt0029_0139.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0040_txt0029_0139.jpg,splicing,Sp_D_NNN_A_txt0040_txt0029_0139_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0040_txt0029_0139_gt.png,Au_txt_0040.jpg,Au_txt_0029.jpg
Sp_D_CRN_A_sec0086_sec0084_0402.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_sec0086_sec0084_0402.jpg,splicing,Sp_D_CRN_A_sec0086_sec0084_0402_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_sec0086_sec0084_0402_gt.png,Au_sec_0086.jpg,Au_sec_0084.jpg
Sp_D_NRN_A_sec0081_cha0027_0546.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_sec0081_cha0027_0546.jpg,splicing,Sp_D_NRN_A_sec0081_cha0027_0546_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_sec0081_cha0027_0546_gt.png,Au_sec_0081.jpg,Au_cha_0027.jpg
Sp_D_NRN_A_arc0063_ani0032_0413.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_arc0063_ani0032_0413.jpg,splicing,Sp_D_NRN_A_arc0063_ani0032_0413_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_arc0063_ani0032_0413_gt.png,Au_arc_0063.jpg,Au_ani_0032.jpg
Sp_D_NRN_A_nat0033_cha0074_0499.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_nat0033_cha0074_0499.jpg,splicing,Sp_D_NRN_A_nat0033_cha0074_0499_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_nat0033_cha0074_0499_gt.png,Au_nat_0033.jpg,Au_cha_0074.jpg
Sp_D_NRN_A_cha0069_cha0080_0179.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0069_cha0080_0179.jpg,splicing,Sp_D_NRN_A_cha0069_cha0080_0179_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0069_cha0080_0179_gt.png,Au_cha_0069.jpg,Au_cha_0080.jpg
Sp_D_NRN_A_cha0087_cha0098_0523.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0087_cha0098_0523.jpg,splicing,Sp_D_NRN_A_cha0087_cha0098_0523_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0087_cha0098_0523_gt.png,Au_cha_0087.jpg,Au_cha_0098.jpg
Sp_D_NRN_A_ani0097_ani0082_0427.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_ani0097_ani0082_0427.jpg,splicing,Sp_D_NRN_A_ani0097_ani0082_0427_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_ani0097_ani0082_0427_gt.png,Au_ani_0097.jpg,Au_ani_0082.jpg
Sp_D_NRN_A_sec0045_cha0026_0556.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_sec0045_cha0026_0556.jpg,splicing,Sp_D_NRN_A_sec0045_cha0026_0556_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_sec0045_cha0026_0556_gt.png,Au_sec_0045.jpg,Au_cha_0026.jpg
Sp_D_CRN_A_art0093_art0013_0380.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_art0093_art0013_0380.jpg,splicing,Sp_D_CRN_A_art0093_art0013_0380_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_art0093_art0013_0380_gt.png,Au_art_0093.jpg,Au_art_0013.jpg
Sp_D_NNN_A_nat0051_cha0056_0324.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_nat0051_cha0056_0324.jpg,splicing,Sp_D_NNN_A_nat0051_cha0056_0324_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_nat0051_cha0056_0324_gt.png,Au_nat_0051.jpg,Au_cha_0056.jpg
Sp_D_CRN_A_arc0064_cha0053_0377.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_CRN_A_arc0064_cha0053_0377.jpg,splicing,Sp_D_CRN_A_arc0064_cha0053_0377_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_CRN_A_arc0064_cha0053_0377_gt.png,Au_arc_0064.jpg,Au_cha_0053.jpg
Sp_D_NNN_A_txt0001_txt0003_0121.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0001_txt0003_0121.jpg,splicing,Sp_D_NNN_A_txt0001_txt0003_0121_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0001_txt0003_0121_gt.png,Au_txt_0001.jpg,Au_txt_0003.jpg
Sp_D_NRN_A_art0052_art0028_0475.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_art0052_art0028_0475.jpg,splicing,Sp_D_NRN_A_art0052_art0028_0475_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_art0052_art0028_0475_gt.png,Au_art_0052.jpg,Au_art_0028.jpg
Sp_D_NRN_A_art0091_ani0100_0177.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_art0091_ani0100_0177.jpg,splicing,Sp_D_NRN_A_art0091_ani0100_0177_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_art0091_ani0100_0177_gt.png,Au_art_0091.jpg,Au_ani_0100.jpg
Sp_D_NRN_A_art0067_art0057_0175.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_art0067_art0057_0175.jpg,splicing,Sp_D_NRN_A_art0067_art0057_0175_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_art0067_art0057_0175_gt.png,Au_art_0067.jpg,Au_art_0057.jpg
Sp_D_NNN_R_sec0091_arc0062_0172.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_R_sec0091_arc0062_0172.jpg,splicing,Sp_D_NNN_R_sec0091_arc0062_0172_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_R_sec0091_arc0062_0172_gt.png,Au_sec_0091.jpg,Au_arc_0062.jpg
Sp_D_NND_A_ani0097_ani0047_0597.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_ani0097_ani0047_0597.jpg,splicing,Sp_D_NND_A_ani0097_ani0047_0597_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_ani0097_ani0047_0597_gt.png,Au_ani_0097.jpg,Au_ani_0047.jpg
Sp_D_NRN_A_cha0026_art0095_0467.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0026_art0095_0467.jpg,splicing,Sp_D_NRN_A_cha0026_art0095_0467_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0026_art0095_0467_gt.png,Au_cha_0026.jpg,Au_art_0095.jpg
Sp_D_NNN_A_txt0085_txt0061_0161.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0085_txt0061_0161.jpg,splicing,Sp_D_NNN_A_txt0085_txt0061_0161_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0085_txt0061_0161_gt.png,Au_txt_0085.jpg,Au_txt_0061.jpg
Sp_D_NNN_A_sec0043_sec0034_0359.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_sec0043_sec0034_0359.jpg,splicing,Sp_D_NNN_A_sec0043_sec0034_0359_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_sec0043_sec0034_0359_gt.png,Au_sec_0043.jpg,Au_sec_0034.jpg
Sp_D_NRN_A_cha0066_ani0040_0516.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0066_ani0040_0516.jpg,splicing,Sp_D_NRN_A_cha0066_ani0040_0516_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0066_ani0040_0516_gt.png,Au_cha_0066.jpg,Au_ani_0040.jpg
Sp_D_NNN_A_nat0076_cha0067_0328.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_nat0076_cha0067_0328.jpg,splicing,Sp_D_NNN_A_nat0076_cha0067_0328_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_nat0076_cha0067_0328_gt.png,Au_nat_0076.jpg,Au_cha_0067.jpg
Sp_D_NNN_A_cha0039_nat0019_0320.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_cha0039_nat0019_0320.jpg,splicing,Sp_D_NNN_A_cha0039_nat0019_0320_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_cha0039_nat0019_0320_gt.png,Au_cha_0039.jpg,Au_nat_0019.jpg
Sp_D_NNN_A_txt0052_txt0076_0143.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0052_txt0076_0143.jpg,splicing,Sp_D_NNN_A_txt0052_txt0076_0143_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0052_txt0076_0143_gt.png,Au_txt_0052.jpg,Au_txt_0076.jpg
Sp_D_NRD_A_ani0012_ani0008_0584.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRD_A_ani0012_ani0008_0584.jpg,splicing,Sp_D_NRD_A_ani0012_ani0008_0584_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRD_A_ani0012_ani0008_0584_gt.png,Au_ani_0012.jpg,Au_ani_0008.jpg
Sp_D_NNN_A_txt0050_txt0014_0141.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0050_txt0014_0141.jpg,splicing,Sp_D_NNN_A_txt0050_txt0014_0141_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0050_txt0014_0141_gt.png,Au_txt_0050.jpg,Au_txt_0014.jpg
Sp_D_NND_A_sec0008_ani0011_0615.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_sec0008_ani0011_0615.jpg,splicing,Sp_D_NND_A_sec0008_ani0011_0615_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_sec0008_ani0011_0615_gt.png,Au_sec_0008.jpg,Au_ani_0011.jpg
Sp_D_NNN_A_pla0096_ani0022_0345.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_pla0096_ani0022_0345.jpg,splicing,Sp_D_NNN_A_pla0096_ani0022_0345_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_pla0096_ani0022_0345_gt.png,Au_pla_0096.jpg,Au_ani_0022.jpg
Sp_D_NNN_A_cha0092_cha0097_0315.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_cha0092_cha0097_0315.jpg,splicing,Sp_D_NNN_A_cha0092_cha0097_0315_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_cha0092_cha0097_0315_gt.png,Au_cha_0092.jpg,Au_cha_0097.jpg
Sp_D_NNN_A_txt0058_txt0066_0148.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0058_txt0066_0148.jpg,splicing,Sp_D_NNN_A_txt0058_txt0066_0148_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0058_txt0066_0148_gt.png,Au_txt_0058.jpg,Au_txt_0066.jpg
Sp_D_NNN_A_txt0065_txt0067_0151.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0065_txt0067_0151.jpg,splicing,Sp_D_NNN_A_txt0065_txt0067_0151_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0065_txt0067_0151_gt.png,Au_txt_0065.jpg,Au_txt_0067.jpg
Sp_D_NNN_A_arc0002_sec0063_0102.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_arc0002_sec0063_0102.jpg,splicing,Sp_D_NNN_A_arc0002_sec0063_0102_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_arc0002_sec0063_0102_gt.png,Au_arc_0002.jpg,Au_sec_0063.jpg
Sp_D_NND_A_sec0072_sec0010_0621.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NND_A_sec0072_sec0010_0621.jpg,splicing,Sp_D_NND_A_sec0072_sec0010_0621_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NND_A_sec0072_sec0010_0621_gt.png,Au_sec_0072.jpg,Au_sec_0010.jpg
Sp_D_NRN_A_cha0002_art0009_0454.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRN_A_cha0002_art0009_0454.jpg,splicing,Sp_D_NRN_A_cha0002_art0009_0454_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRN_A_cha0002_art0009_0454_gt.png,Au_cha_0002.jpg,Au_art_0009.jpg
Sp_D_NRD_A_ani0002_pla0068_0574.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NRD_A_ani0002_pla0068_0574.jpg,splicing,Sp_D_NRD_A_ani0002_pla0068_0574_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NRD_A_ani0002_pla0068_0574_gt.png,Au_ani_0002.jpg,Au_pla_0068.jpg
Sp_D_NNN_A_pla0069_pla0053_0341.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_pla0069_pla0053_0341.jpg,splicing,Sp_D_NNN_A_pla0069_pla0053_0341_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_pla0069_pla0053_0341_gt.png,Au_pla_0069.jpg,Au_pla_0053.jpg
Sp_D_NNN_A_txt0099_txt0032_0169.jpg,/home/y/yuanbo/datasets/CASIA1.0/Tp/Sp/Sp_D_NNN_A_txt0099_txt0032_0169.jpg,splicing,Sp_D_NNN_A_txt0099_txt0032_0169_gt.png,/home/y/yuanbo/datasets/CASIA1.0/groundtruth/Sp/Sp_D_NNN_A_txt0099_txt0032_0169_gt.png,Au_txt_0099.jpg,Au_txt_0032.jpg
